"id","host_is_superhost","neighbourhood_cleansed","zipcode","property_type","accommodates","bathrooms","bedrooms","price","review_scores_rating","availability_365"
"40731316","t","Waterfront Communities-The Island","M5V 1C1","Condominium","6.0","2.0","2.0","74.0","100.0","207.0"
"40735854","t","Waterfront Communities-The Island","M5V 0E9","Condominium","8.0","2.0","3.0","150.0","null","182.0"
"40752797","t","Waterfront Communities-The Island","M5V 0G5","Condominium","4.0","1.0","1.0","1000.0","100.0","190.0"
"40758414","f","Waterfront Communities-The Island","M5V 4A5","Condominium","16.0","3.5","3.0","498.0","null","191.0"
"40763748","f","Waterfront Communities-The Island","M5V 0J8","Condominium","6.0","2.0","2.0","150.0","100.0","41.0"
"40778225","f","Waterfront Communities-The Island","M5V 0J9","Condominium","4.0","2.0","2.0","225.0","100.0","126.0"
"40778988","f","Waterfront Communities-The Island","M5V 0C4","Condominium","5.0","2.0","2.0","121.0","80.0","70.0"
"40780135","f","Waterfront Communities-The Island","M5V 0B4","Condominium","5.0","1.0","2.0","399.0","100.0","180.0"
"40802292","f","Niagara","M5V 4A1","Condominium","4.0","1.0","1.0","97.0","null","229.0"
"40805803","f","Waterfront Communities-The Island","M5V 0E9","Apartment","4.0","2.0","2.0","111.0","100.0","190.0"
"40818531","f","Waterfront Communities-The Island","M5V 0E9","Condominium","4.0","1.0","2.0","152.0","96.0","52.0"
"40824842","f","Niagara","M5V 4A2","Townhouse","10.0","2.0","2.0","399.0","null","176.0"
"40833526","f","Niagara","M5V 2R6","Guest suite","6.0","1.0","3.0","166.0","null","65.0"
"40843016","f","Waterfront Communities-The Island","M5V 4B2","Condominium","4.0","1.5","1.0","80.0","null","67.0"
"40845518","f","Waterfront Communities-The Island","M5V 1X9","Condominium","2.0","1.0","1.0","99.0","80.0","39.0"
"40853423","f","Waterfront Communities-The Island","M5V 0L6","Condominium","2.0","1.0","1.0","135.0","null","112.0"
"40873365","f","Niagara","M5V 2R6","Guest suite","4.0","1.0","1.0","118.0","100.0","69.0"
"40873970","f","Niagara","M5V 2R6","Guest suite","2.0","1.0","0.0","78.0","93.0","80.0"
"40886233","f","Niagara","M5V 4A2","Condominium","6.0","2.0","2.0","186.0","null","29.0"
"40897470","f","Kensington-Chinatown","M5V 0H5","Condominium","5.0","2.0","2.0","99.0","null","186.0"
"40898870","f","Waterfront Communities-The Island","M5V 1V3","Condominium","6.0","2.0","2.0","187.0","100.0","165.0"
"40901463","f","Waterfront Communities-The Island","M5V 4A9","Condominium","3.0","1.0","1.0","110.0","60.0","70.0"
"40913528","f","Niagara","M5V 3C2","Loft","8.0","1.0","2.0","280.0","null","195.0"
"40915353","f","Waterfront Communities-The Island","m5v 039","Condominium","5.0","2.0","2.0","342.0","null","212.0"
"40917133","f","Waterfront Communities-The Island","M5V 3W6","Condominium","5.0","2.0","2.0","144.0","80.0","10.0"
"40927412","f","Waterfront Communities-The Island","M5V 2L5","Loft","2.0","1.0","1.0","121.0","100.0","3.0"
"40934407","f","Waterfront Communities-The Island","M5V 3P5","Condominium","2.0","1.0","1.0","159.0","90.0","61.0"
"40940798","f","Waterfront Communities-The Island","M5V 0G5","Apartment","4.0","1.0","1.0","110.0","100.0","132.0"
"40944823","f","Waterfront Communities-The Island","M5V 0E9","Condominium","6.0","2.0","2.0","111.0","100.0","191.0"
"40949202","t","Waterfront Communities-The Island","M5V 0J8","Condominium","6.0","1.0","2.0","1000.0","null","228.0"
"40951253","f","Waterfront Communities-The Island","M5V 2J5","Condominium","2.0","1.0","1.0","99.0","null","169.0"
"40968300","f","Niagara","M5V 4A1","Condominium","2.0","1.0","0.0","76.0","96.0","216.0"
"40971799","f","Niagara","M5V 4A1","Condominium","4.0","1.0","1.0","76.0","60.0","229.0"
"40973883","f","Waterfront Communities-The Island","M5V 3P6","Condominium","4.0","1.0","1.0","225.0","null","31.0"
"40991206","f","Waterfront Communities-The Island","M5V 3P6","Condominium","10.0","2.0","2.0","150.0","null","46.0"
"41001790","f","Waterfront Communities-The Island","M5V 1C1","Condominium","1.0","1.0","1.0","70.0","null","38.0"
"41006138","f","Niagara","M5V 4A2","Condominium","2.0","1.0","1.0","72.0","100.0","9.0"
"41012054","f","Waterfront Communities-The Island","M5V 3V9","Condominium","2.0","1.0","1.0","99.0","100.0","101.0"
"41032481","f","Waterfront Communities-The Island","M5V 0J9","Condominium","2.0","1.0","1.0","148.0","100.0","163.0"
"41047132","t","Waterfront Communities-The Island","M5V 0J8","Condominium","4.0","1.0","1.0","119.0","100.0","31.0"
"41080605","f","Waterfront Communities-The Island","M5V 2J5","Condominium","2.0","1.0","1.0","60.0","null","8.0"
"41090045","t","Waterfront Communities-The Island","M5V 0E9","Condominium","5.0","1.0","1.0","148.0","100.0","231.0"
"41103133","f","Waterfront Communities-The Island","M5V 0E9","Condominium","5.0","1.0","2.0","111.0","100.0","184.0"
"41113169","f","Niagara","M5V 4A2","Condominium","8.0","1.0","2.0","135.0","80.0","220.0"
"41116177","f","Waterfront Communities-The Island","M5V 3R6","Condominium","4.0","1.0","1.0","99.0","100.0","73.0"
"41127850","t","Waterfront Communities-The Island","M5V 0G6","Condominium","2.0","1.0","1.0","150.0","100.0","172.0"
"41135557","f","Waterfront Communities-The Island","M5V 3W9","Condominium","4.0","1.0","1.0","95.0","85.0","127.0"
"41152877","f","Waterfront Communities-The Island","M5V 0J9","Condominium","4.0","1.0","1.0","1000.0","100.0","214.0"
"41153849","t","Waterfront Communities-The Island","M5V 1T4","Condominium","4.0","2.0","2.0","190.0","80.0","23.0"
"41153937","f","Waterfront Communities-The Island","M5V 3H9","Condominium","2.0","1.5","1.0","200.0","null","15.0"
"41164480","f","Waterfront Communities-The Island","M5V 0K3","Condominium","2.0","1.0","1.0","111.0","null","16.0"
"41167010","f","Waterfront Communities-The Island","M5V 2E2","Condominium","6.0","1.0","1.0","111.0","100.0","11.0"
"41191432","f","Waterfront Communities-The Island","M5V 0B4","Condominium","1.0","1.0","1.0","61.0","100.0","14.0"
"41196404","f","Waterfront Communities-The Island","M5V 0J8","Condominium","2.0","1.0","1.0","85.0","100.0","15.0"
"41215304","f","Waterfront Communities-The Island","M5V 3P1","Loft","2.0","1.0","1.0","150.0","100.0","100.0"
"41215639","f","Waterfront Communities-The Island","M5V 4A9","Condominium","6.0","1.0","2.0","209.0","80.0","85.0"
"41227175","f","Waterfront Communities-The Island","M5V 4A5","Condominium","2.0","1.0","1.0","99.0","100.0","161.0"
"41230534","t","Waterfront Communities-The Island","M5V 0G6","Condominium","2.0","1.0","0.0","90.0","100.0","179.0"
"41234271","f","Niagara","M5V 4A2","Condominium","2.0","1.0","1.0","200.0","null","61.0"
"41240936","f","Waterfront Communities-The Island","M5V 0J8","Condominium","4.0","1.0","1.0","209.0","93.0","78.0"
"41241295","t","Waterfront Communities-The Island","M5V 0H5","Condominium","2.0","1.0","1.0","129.0","null","130.0"
"41241480","f","Waterfront Communities-The Island","M5V 4A9","Condominium","6.0","1.0","2.0","209.0","87.0","78.0"
"41244627","f","Waterfront Communities-The Island","M5V 0G6","Condominium","4.0","2.0","2.0","150.0","null","63.0"
"41257000","f","Waterfront Communities-The Island","M5V 4B2","Condominium","2.0","1.0","1.0","60.0","null","12.0"
"41266443","t","Waterfront Communities-The Island","M5V 0J8","Condominium","6.0","1.0","2.0","235.0","100.0","73.0"
"41295124","t","Waterfront Communities-The Island","M5V 0J8","Condominium","3.0","1.0","1.0","78.0","100.0","217.0"
"41318601","f","Waterfront Communities-The Island","M5V 4B2","Condominium","6.0","1.0","2.0","200.0","null","45.0"
"41318773","f","Waterfront Communities-The Island","M5V 4B2","Condominium","6.0","1.0","2.0","200.0","null","45.0"
"41348626","t","Waterfront Communities-The Island","M5V 2L5","Condominium","4.0","1.0","2.0","141.0","100.0","48.0"
"41352502","f","Waterfront Communities-The Island","M5V 4B3","Condominium","2.0","1.0","1.0","50.0","null","39.0"
"41375686","f","Waterfront Communities-The Island","M5V 3Y3","Condominium","6.0","1.0","2.0","111.0","null","140.0"
"41380353","f","Waterfront Communities-The Island","M5V 0E9","Condominium","5.0","1.0","2.0","111.0","100.0","184.0"
"41380813","f","Waterfront Communities-The Island","M5V 4A5","Apartment","2.0","1.0","2.0","500.0","null","90.0"
"41382140","f","Waterfront Communities-The Island","M5V 0K3","Condominium","2.0","1.0","1.0","111.0","null","16.0"
"41384762","f","Waterfront Communities-The Island","M5V 0J8","Condominium","5.0","1.0","2.0","103.0","97.0","161.0"
"41405287","t","Waterfront Communities-The Island","M5V 0J8","Condominium","12.0","1.0","2.0","248.0","95.0","70.0"
"41409201","f","Waterfront Communities-The Island","M5V 3Z1","Condominium","5.0","2.0","2.0","130.0","null","31.0"
"41421871","f","Kensington-Chinatown","M5V 1Z1","Apartment","2.0","1.0","0.0","90.0","100.0","4.0"
"41426736","f","Niagara","M5V 0A7","Condominium","4.0","2.0","2.0","180.0","null","73.0"
"41431428","f","Waterfront Communities-The Island","M5V 3P5","Condominium","4.0","1.0","0.0","180.0","null","68.0"
"41431890","t","Waterfront Communities-The Island","M5V 0J8","Condominium","4.0","1.0","1.0","99.0","100.0","2.0"
"41434393","t","Waterfront Communities-The Island","M5V 0G6","Condominium","2.0","1.0","1.0","130.0","100.0","83.0"
"41438199","f","Waterfront Communities-The Island","M5V 1C1","Condominium","13.0","2.0","3.0","498.0","100.0","182.0"
"41440207","f","Waterfront Communities-The Island","M5V 4A9","Condominium","6.0","1.0","1.0","129.0","100.0","57.0"
"41440259","t","Waterfront Communities-The Island","M5V 4A9","Condominium","6.0","1.0","1.0","119.0","100.0","129.0"
"41456151","f","Waterfront Communities-The Island","M5V 3Y2","Condominium","8.0","3.0","4.0","449.0","null","201.0"
"41457120","f","Waterfront Communities-The Island","M5V 3Y3","Apartment","2.0","1.0","1.0","99.0","null","74.0"
"41458797","f","Waterfront Communities-The Island","M5V 0E9","Condominium","5.0","1.0","2.0","1999.0","null","180.0"
"41498439","f","Waterfront Communities-The Island","M5V 0J8","Condominium","3.0","1.0","0.0","80.0","null","168.0"
"41502493","f","Niagara","M5V 4A2","Condominium","6.0","1.0","2.0","251.0","100.0","104.0"
"41510740","f","Waterfront Communities-The Island","M5V 4A9","Condominium","5.0","1.0","2.0","117.0","100.0","162.0"
"41522478","f","Waterfront Communities-The Island","M5V 3W6","Condominium","1.0","1.0","0.0","90.0","null","13.0"
"41538829","f","Niagara","M5V 0G3","Apartment","2.0","1.0","null","150.0","null","17.0"
"41539063","f","Waterfront Communities-The Island","M5V 4B2","Condominium","6.0","2.0","2.0","133.0","100.0","111.0"
"41539568","f","Waterfront Communities-The Island","M5V 4B2","Condominium","6.0","2.0","2.0","133.0","100.0","147.0"
"41539803","f","Waterfront Communities-The Island","M5V 4A9","Condominium","6.0","2.0","2.0","133.0","100.0","156.0"
"41541470","f","Waterfront Communities-The Island","M5V 4A9","Condominium","4.0","1.0","1.0","200.0","95.0","46.0"
"41581453","f","Waterfront Communities-The Island","M5V 1C1","Condominium","1.0","1.0","1.0","60.0","null","38.0"
"41613146","f","Waterfront Communities-The Island","M5V 0J9","Condominium","6.0","1.0","2.0","225.0","100.0","75.0"
"41613846","f","Niagara","M5V 4A1","Condominium","2.0","1.0","0.0","99.0","null","158.0"
"41620155","f","Waterfront Communities-The Island","M5V 4A5","Condominium","8.0","2.0","3.0","249.0","100.0","69.0"
"41621599","f","Waterfront Communities-The Island","M5V 0G6","Condominium","4.0","1.0","1.0","147.0","100.0","68.0"
"41668709","f","Niagara","M5V 0H8","Condominium","3.0","1.0","1.0","90.0","100.0","37.0"
"41691070","f","Waterfront Communities-The Island","M5V 4B2","Condominium","4.0","2.0","1.0","99.0","null","156.0"
"41711600","f","Waterfront Communities-The Island","M5V 0M6","Condominium","4.0","1.0","1.0","125.0","null","51.0"
"41732796","t","Waterfront Communities-The Island","M5V 3Y7","Condominium","4.0","1.0","1.0","80.0","100.0","62.0"
"41740071","f","Niagara","M5V 4A2","Apartment","2.0","1.0","1.0","76.0","null","114.0"
"41765381","f","Waterfront Communities-The Island","M5V","Condominium","2.0","1.0","1.0","141.0","null","72.0"
"41767802","f","Waterfront Communities-The Island","M5V 4A9","Condominium","16.0","1.0","2.0","200.0","80.0","174.0"
"41785266","t","Waterfront Communities-The Island","M5V 4A9","Condominium","5.0","1.0","2.0","80.0","93.0","5.0"
"41790997","f","Waterfront Communities-The Island","M5V 0G5","Condominium","2.0","1.0","1.0","99.0","100.0","65.0"
"41817209","f","Waterfront Communities-The Island","M5V 4B2","Condominium","3.0","1.0","1.0","1000.0","100.0","206.0"
"41819753","t","Waterfront Communities-The Island","M5V 3P6","Condominium","7.0","2.0","2.0","150.0","null","9.0"
"41820904","f","Waterfront Communities-The Island","M5V 0M6","Condominium","4.0","1.0","1.0","130.0","null","88.0"
"41823616","f","Waterfront Communities-The Island","M5V 0P1","Condominium","2.0","1.0","1.0","200.0","95.0","177.0"
"41838905","f","Waterfront Communities-The Island","M5V 0J8","Condominium","4.0","1.0","1.0","99.0","null","70.0"
"41840078","f","Waterfront Communities-The Island","M5V 4B2","Condominium","4.0","1.0","0.0","95.0","null","43.0"
"41844058","f","Niagara","M5V 1A9","Apartment","5.0","1.0","1.0","150.0","90.0","130.0"
"41876284","f","Niagara","M5V 2Y6","Apartment","2.0","2.0","1.0","90.0","null","64.0"
"41880666","f","Niagara","M5V 1A9","Condominium","6.0","1.0","2.0","130.0","null","47.0"
"41882220","f","Waterfront Communities-The Island","M5V 1C1","Apartment","2.0","1.0","1.0","90.0","null","88.0"
"41907438","f","Waterfront Communities-The Island","M5V 3S1","Apartment","8.0","2.0","2.0","448.0","null","166.0"
"41907441","f","Waterfront Communities-The Island","M5V 3S1","Apartment","6.0","2.0","2.0","448.0","null","166.0"
"41930195","f","Waterfront Communities-The Island","M5V 2V6","Condominium","5.0","1.0","1.0","118.0","100.0","230.0"
"41930848","f","Waterfront Communities-The Island","M5V 0E6","Apartment","6.0","2.0","2.0","178.0","null","80.0"
"41930856","f","Waterfront Communities-The Island","M5V 0E6","Apartment","6.0","2.0","2.0","178.0","null","80.0"
"41931326","f","Waterfront Communities-The Island","M5V 3S8","Apartment","7.0","2.0","3.0","198.0","100.0","158.0"
"41931331","f","Waterfront Communities-The Island","M5V 3S8","Apartment","7.0","2.0","3.0","198.0","null","160.0"
"41932378","f","Waterfront Communities-The Island","M5V 3S1","Apartment","2.0","1.0","1.0","168.0","null","57.0"
"41933319","f","Niagara","M5V 3J6","Condominium","4.0","1.0","1.0","134.0","80.0","84.0"
"41933934","f","Waterfront Communities-The Island","M5V 2V6","Condominium","4.0","1.0","1.0","129.0","100.0","234.0"
"41939126","f","Waterfront Communities-The Island","M5V 0P1","Condominium","4.0","1.0","1.0","138.0","null","54.0"
"41977597","t","Waterfront Communities-The Island","M5V 0E9","Condominium","4.0","1.0","1.0","160.0","null","75.0"
"41999334","f","Waterfront Communities-The Island","M5V 4A9","Condominium","8.0","2.0","2.0","195.0","null","89.0"
"41999517","f","Waterfront Communities-The Island","M5V 2P9","Condominium","6.0","3.0","3.0","399.0","null","67.0"
"42001812","t","Niagara","M5V 4A1","Condominium","6.0","2.5","2.0","125.0","null","85.0"
"42004799","f","Waterfront Communities-The Island","M5V 0E9","Condominium","4.0","1.0","1.0","139.0","100.0","141.0"
"42019280","f","Waterfront Communities-The Island","M5V 3V6","Condominium","2.0","1.0","1.0","76.0","null","3.0"
"42023802","t","Waterfront Communities-The Island","M5V 0G8","Condominium","1.0","1.0","1.0","40.0","null","33.0"
"42024718","f","Waterfront Communities-The Island","M5V 0J8","Condominium","5.0","1.0","2.0","300.0","100.0","167.0"
"42037639","f","Waterfront Communities-The Island","M5V 0G6","Apartment","2.0","1.0","1.0","119.0","null","128.0"
"42047680","f","Bay Street Corridor","M5V 1Z2","Condominium","2.0","1.0","1.0","65.0","null","7.0"
"42050265","t","Waterfront Communities-The Island","M5V 0G6","Condominium","3.0","1.0","1.0","129.0","null","118.0"
"42090989","f","Waterfront Communities-The Island","M5V 0J8","Condominium","5.0","1.0","2.0","300.0","null","167.0"
"42092474","f","Niagara","M5V 1A9","Condominium","6.0","1.0","2.0","135.0","null","46.0"
"42095436","f","Niagara","M5V 1A9","Condominium","4.0","8.0","0.0","200.0","null","213.0"
"42115343","f","Waterfront Communities-The Island","M5V 0E9","Condominium","2.0","1.0","1.0","99.0","null","27.0"
"42123200","f","Waterfront Communities-The Island","M5V 0G5","Condominium","4.0","2.0","2.0","296.0","null","27.0"
"42137265","f","Waterfront Communities-The Island","M5V 3P6","Condominium","10.0","2.0","3.0","199.0","null","116.0"
"42143789","f","Waterfront Communities-The Island","M5V 3W6","Condominium","6.0","1.0","1.0","251.0","80.0","159.0"
"42194784","f","Waterfront Communities-The Island","M5V 1Z2","Condominium","3.0","1.0","2.0","148.0","null","68.0"
"42205043","f","Waterfront Communities-The Island","M5V 1X9","Condominium","2.0","1.0","0.0","102.0","null","29.0"
"42205685","f","Niagara","M5V 4A1","Condominium","4.0","1.0","2.0","190.0","null","171.0"
"42223355","f","Waterfront Communities-The Island","M5V 4A9","Apartment","3.0","1.0","2.0","130.0","null","91.0"
"42230634","f","Waterfront Communities-The Island","M5V 2P1","Apartment","3.0","1.0","0.0","106.0","null","142.0"
"42250249","f","Waterfront Communities-The Island","M5V 0L7","Apartment","4.0","2.0","2.0","99.0","100.0","211.0"
"42251845","f","Waterfront Communities-The Island","m5v 039","Condominium","5.0","2.0","2.0","346.0","null","230.0"
"42273550","f","Waterfront Communities-The Island","M5V 0P1","Condominium","3.0","1.0","1.0","148.0","null","167.0"
"42275755","f","Waterfront Communities-The Island","M5V 0K3","Condominium","2.0","1.0","1.0","125.0","null","28.0"
"42276995","f","Waterfront Communities-The Island","M5V 3E7","Condominium","4.0","1.0","1.0","99.0","null","225.0"
